 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | JER Effective NP4 | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -8.45062e-06 / 8.46013e-06 | -1.69066e-08 / -1.69066e-08 |
 | JER Effective NP5 | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | JER Effective NP6 | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | JER Effective NP7 RestTerm | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | 8.46013e-06 / -8.45062e-06 | -1.69066e-08 / -1.69066e-08 |
 | JES Pileup OffsetMu | 0.00542996 / -0.00542901 | 0.00672288 / -0.00672287 | 0.00344097 / -0.00344096 | 0.0091496 / -0.00914957 | -0.00159616 / 0.0015962 | -0.000146568 / 0.000146592 | 0.00735814 / -0.00735816 | 0.0135879 / -0.0134778 | 0.0271673 / -0.0267853 | 0.0145831 / -0.0145831 |
 | JES Pileup NPV | 0.00858587 / -0.0085864 | 0.0116854 / -0.0116864 | 0.0058343 / -0.00583454 | 0.0144157 / -0.0144145 | 0.00980126 / -0.00980194 | -0.00348193 / 0.00348176 | 0.0149669 / -0.0149686 | 0.0338214 / -0.0322638 | 0.0263934 / -0.0263987 | 0.0215105 / -0.021514 |
 | JES Pileup PtTerm | 8.72294e-05 / -8.72106e-05 | -0.000725053 / 0.000725064 | -0.000338621 / 0.000338627 | 0.00118335 / -0.0011834 | 0.00201755 / -0.00201753 | 0.000107876 / -0.000107851 | -5.17496e-05 / 5.17998e-05 | 0.000412749 / -0.000257821 | 0.00417998 / -0.00418002 | 0.000629342 / -0.000629376 |
 | JES Pileup RhoTopology | 0.0180978 / -0.0179954 | 0.0199198 / -0.0199131 | 0.0108379 / -0.0108123 | 0.0251436 / -0.0251331 | 0.0210418 / -0.0210344 | -0.0101568 / 0.0101588 | 0.0289097 / -0.0288961 | 0.0433458 / -0.0421374 | 0.0315473 / -0.0315313 | 0.0366601 / -0.0366391 |
 | JET PunchThrough AFII | 9.56424e-09 / 9.56424e-09 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES Relative NonClosure | 0.000981029 / -0.0009263 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES SingleParticle HighPt | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | #it{t#bar{t}} cross-section | 0 / 0 | 0.0548491 / -0.0548784 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttbar | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 1 | 0 / 0 | 0.00237596 / -0.00237596 | 0.00237596 / -0.00237596 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 2 | 0 / 0 | -0.00993214 / 0.00993214 | -0.00993215 / 0.00993215 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 3 | 0 / 0 | -0.00117126 / 0.00117126 | -0.00117126 / 0.00117126 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 4 | 0 / 0 | -0.0116034 / 0.0116024 | -0.0116034 / 0.0116024 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 5 | 0 / 0 | 0.000896653 / -0.000896653 | 0.000896647 / -0.000896647 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 6 | 0 / 0 | -0.00750512 / 0.00750512 | -0.00750512 / 0.00750512 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 7 | 0 / 0 | -0.000210082 / 0.000210082 | -0.000210081 / 0.000210081 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 8 | 0 / 0 | -0.000258327 / 0.000258327 | -0.000258327 / 0.000258327 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 9 | 0 / 0 | -0.0049985 / 0.0049985 | -0.0049985 / 0.0049985 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 10 | 0 / 0 | 0.00133676 / -0.00133676 | 0.00133676 / -0.00133676 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 11 | 0 / 0 | -0.00738117 / 0.00738117 | -0.00738117 / 0.00738117 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 12 | 0 / 0 | -0.00231063 / 0.00231063 | -0.00231063 / 0.00231063 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 13 | 0 / 0 | 0.00144427 / -0.00144427 | 0.00144427 / -0.00144427 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 14 | 0 / 0 | -0.00150334 / 0.00150334 | -0.00150334 / 0.00150334 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 15 | 0 / 0 | 0.000515481 / -0.000515481 | 0.000515479 / -0.000515479 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 16 | 0 / 0 | -0.00261636 / 0.00261636 | -0.00261636 / 0.00261636 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 17 | 0 / 0 | 0.00699494 / -0.00699494 | 0.00699494 / -0.00699494 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 18 | 0 / 0 | 0.00272299 / -0.00272299 | 0.00272299 / -0.00272299 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 19 | 0 / 0 | -0.00843876 / 0.00843876 | -0.00843876 / 0.00843876 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 20 | 0 / 0 | -0.00081562 / 0.00081562 | -0.000815621 / 0.000815621 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 21 | 0 / 0 | -0.00122607 / 0.00122607 | -0.00122607 / 0.00122607 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 22 | 0 / 0 | 0.00539602 / -0.00539602 | 0.00539603 / -0.00539603 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 23 | 0 / 0 | 0.000805666 / -0.000805666 | 0.000805667 / -0.000805667 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 24 | 0 / 0 | -0.00108979 / 0.00108979 | -0.00108979 / 0.00108979 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 25 | 0 / 0 | -0.000694787 / 0.000694787 | -0.000694786 / 0.000694786 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 26 | 0 / 0 | 0.00269544 / -0.00269544 | 0.00269544 / -0.00269544 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 27 | 0 / 0 | 0.0012542 / -0.0012542 | 0.0012542 / -0.0012542 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 28 | 0 / 0 | 0.00920047 / -0.00920047 | 0.00920047 / -0.00920047 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 29 | 0 / 0 | 0.000615001 / -0.000615001 | 0.000615001 / -0.000615001 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 30 | 0 / 0 | -0.000546659 / 0.000546659 | -0.000546659 / 0.000546659 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER DataVsMC | 0 / 0 | 1.74389e-07 / -1.61983e-07 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | 8.46013e-06 / -8.45062e-06 | -1.69066e-08 / -1.69066e-08 |
 | JET PunchThrough MC16 | 0 / 0 | 2.58481e-07 / -2.46076e-07 | 5.07385e-05 / -5.07318e-05 | -1.34174e-05 / 1.34576e-05 | -1.47116e-08 / -1.47116e-08 | -6.56991e-07 / 5.7025e-07 | -9.77693e-06 / 9.76285e-06 | 0.00019426 / -0.000194295 | 4.04826e-05 / -4.04731e-05 | -4.18451e-05 / 4.18113e-05 |
 | #it{t#bar{t}} ISR/FSR | 0 / 0 | 0.116914 / -0.114087 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}} PowHer7 | 0 / 0 | 0.266855 / -0.265376 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}}+#gamma cross-section | 0 / 0 | 0 / 0 | 0.0780182 / -0.0781607 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttgam | 0 / 0 | 0 / 0 | -0.0152908 / -0.0526386 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0.0595883 / -0.0596122 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} VV | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0496659 / -0.0496815 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} single top | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+jets cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0494667 / -0.0494909 | 0.0494667 / -0.0494909 | 0.0494667 / -0.0494909 | 0.0494667 / -0.0494909 |
 | Scale #mu_{R},#mu_{F} WGam | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.146757 / -0.10372 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZJets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.260331 / -0.168897 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZGam | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.135124 / -0.0859063 |
