 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | JES Pileup OffsetMu | 0.0104829 / -0.0104828 | 0.00553092 / -0.00553096 | 0.00466846 / -0.00466845 | -0.0121488 / 0.0121488 | 0.00362269 / -0.00362269 | 0.00340205 / -0.00340198 | 0.00410114 / -0.00410115 | 0.0312528 / -0.0312527 | 0.012946 / -0.012946 | 0.0153491 / -0.0153491 |
 | JES Pileup NPV | 0.0156098 / -0.0156098 | 0.0141942 / -0.0141942 | 0.00996544 / -0.00996544 | 0.0195997 / -0.0195998 | 0.0100183 / -0.0100183 | 0.00337642 / -0.00337643 | 0.0133998 / -0.0133999 | 0.0258578 / -0.0258578 | 0.0257967 / -0.0257967 | -0.000305074 / 0.000305086 |
 | JES Pileup PtTerm | -0.000202264 / 0.000202217 | 0.000456053 / -0.000455994 | 8.98224e-05 / -8.98169e-05 | 0.00014839 / -0.000148333 | -0.00270496 / 0.00270496 | -0.000526163 / 0.000526238 | -0.00293825 / 0.00293824 | -0.00213378 / 0.00213382 | 0.00302773 / -0.00302772 | -0.00219471 / 0.00219472 |
 | JES Pileup RhoTopology | 0.035985 / -0.0359851 | 0.0277848 / -0.0277848 | 0.0222437 / -0.0222437 | 0.0447221 / -0.0447222 | 0.0260923 / -0.0260923 | 0.0133988 / -0.0133988 | 0.0255773 / -0.0255773 | 0.0624611 / -0.062461 | 0.039123 / -0.039123 | 0.0161307 / -0.0161307 |
 | JET PunchThrough AFII | 9.93654e-08 / -1.45626e-07 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES Relative NonClosure | 0.0103245 / -0.0103245 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES SingleParticle HighPt | 1.77016e-08 / 1.77016e-08 | -1.82303e-08 / -1.82303e-08 | -3.27486e-08 / -3.27486e-08 | 2.84631e-08 / 2.84631e-08 | 3.06592e-08 / 3.06592e-08 | -5.69945e-09 / -5.69945e-09 | -4.10401e-09 / -4.10401e-09 | -1.7187e-08 / -1.7187e-08 | 7.07522e-09 / 7.07522e-09 | 5.90152e-09 / 5.90152e-09 |
 | #it{t#bar{t}} cross-section |    nan    | 0.056 / -0.056 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttbar |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 1 |    nan    | 0.00237596 / -0.00237596 | 0.00237596 / -0.00237596 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 2 |    nan    | -0.00993215 / 0.00993215 | -0.00993214 / 0.00993214 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 3 |    nan    | -0.00117126 / 0.00117126 | -0.00117126 / 0.00117126 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 4 |    nan    | -0.0116978 / 0.0116978 | -0.0116978 / 0.0116978 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 5 |    nan    | 0.000896647 / -0.000896647 | 0.000896652 / -0.000896652 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 6 |    nan    | -0.00750512 / 0.00750512 | -0.00750512 / 0.00750512 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 7 |    nan    | -0.000210081 / 0.000210081 | -0.000210082 / 0.000210082 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 8 |    nan    | -0.000258327 / 0.000258327 | -0.000258327 / 0.000258327 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 9 |    nan    | -0.0049985 / 0.0049985 | -0.0049985 / 0.0049985 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 10 |    nan    | 0.00133676 / -0.00133676 | 0.00133676 / -0.00133676 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 11 |    nan    | -0.00738117 / 0.00738117 | -0.00738117 / 0.00738117 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 12 |    nan    | -0.00231063 / 0.00231063 | -0.00231063 / 0.00231063 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 13 |    nan    | 0.00144427 / -0.00144427 | 0.00144427 / -0.00144427 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 14 |    nan    | -0.00150334 / 0.00150334 | -0.00150334 / 0.00150334 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 15 |    nan    | 0.000515479 / -0.000515479 | 0.000515481 / -0.000515481 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 16 |    nan    | -0.00261636 / 0.00261636 | -0.00261636 / 0.00261636 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 17 |    nan    | 0.00699494 / -0.00699494 | 0.00699494 / -0.00699494 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 18 |    nan    | 0.00272299 / -0.00272299 | 0.00272299 / -0.00272299 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 19 |    nan    | -0.00843876 / 0.00843876 | -0.00843876 / 0.00843876 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 20 |    nan    | -0.000815621 / 0.000815621 | -0.00081562 / 0.00081562 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 21 |    nan    | -0.00122607 / 0.00122607 | -0.00122607 / 0.00122607 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 22 |    nan    | 0.00539603 / -0.00539603 | 0.00539602 / -0.00539602 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 23 |    nan    | 0.000805667 / -0.000805667 | 0.000805666 / -0.000805666 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 24 |    nan    | -0.00108979 / 0.00108979 | -0.00108979 / 0.00108979 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 25 |    nan    | -0.000694786 / 0.000694786 | -0.000694786 / 0.000694786 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 26 |    nan    | 0.00269544 / -0.00269544 | 0.00269544 / -0.00269544 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 27 |    nan    | 0.0012542 / -0.0012542 | 0.0012542 / -0.0012542 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 28 |    nan    | 0.00920047 / -0.00920047 | 0.00920047 / -0.00920047 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 29 |    nan    | 0.000615001 / -0.000615001 | 0.000615001 / -0.000615001 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 30 |    nan    | -0.000546659 / 0.000546659 | -0.000546659 / 0.000546659 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER DataVsMC |    nan    | -1.82303e-08 / -1.82303e-08 | -3.27486e-08 / -3.27486e-08 | 2.84631e-08 / 2.84631e-08 | 3.06592e-08 / 3.06592e-08 | -5.69945e-09 / -5.69945e-09 | -4.10401e-09 / -4.10401e-09 | -1.7187e-08 / -1.7187e-08 | 7.07522e-09 / 7.07522e-09 | 5.90152e-09 / 5.90152e-09 |
 | JET PunchThrough MC16 |    nan    | 1.93769e-05 / -1.94134e-05 | -4.79792e-05 / 4.79847e-05 | -0.00064844 / 0.000648497 | 9.33968e-08 / -9.48161e-08 | -0.000238106 / 0.000238094 | -4.049e-05 / 4.04818e-05 | 3.40833e-05 / -3.41177e-05 | 0.000182767 / -0.000182753 | 1.4487e-06 / -1.4369e-06 |
 | #it{t#bar{t}} ISR/FSR |    nan    | 0.155091 / -0.155091 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}} PowHer7 |    nan    | 0.474423 / -0.474423 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}}+#gamma cross-section |    nan    | 0 / 0 | 0.08 / -0.08 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttgam |    nan    | 0 / 0 | -0.0151891 / -0.0543196 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV cross-section |    nan    | 0 / 0 | 0 / 0 | 0.06 / -0.06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} VV |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top cross-section |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0.05 / -0.05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} single top |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+jets cross-section |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.05 / -0.05 | 0.05 / -0.05 | 0.05 / -0.05 | 0.05 / -0.05 |
 | Scale #mu_{R},#mu_{F} WGam |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.150014 / -0.105381 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZJets |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.369643 / -0.227141 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZGam |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.13517 / -0.0860267 |
