 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | JER Effective NP4 | -2.35417e-09 / -2.35417e-09 | 3.08597e-08 / 3.08597e-08 | 3.6042e-08 / 3.6042e-08 | -2.84409e-08 / -2.84409e-08 | 1.05992e-08 / 1.05992e-08 | 4.1874e-08 / 4.1874e-08 | -3.11862e-08 / -3.11862e-08 | 3.85141e-09 / 3.85141e-09 | 3.51566e-09 / 3.51566e-09 | 4.01137e-08 / 4.01137e-08 |
 | JER Effective NP5 | -2.35417e-09 / -2.35417e-09 | 3.08597e-08 / 3.08597e-08 | 3.6042e-08 / 3.6042e-08 | -2.84409e-08 / -2.84409e-08 | 1.05992e-08 / 1.05992e-08 | 4.1874e-08 / 4.1874e-08 | -3.11862e-08 / -3.11862e-08 | 3.85141e-09 / 3.85141e-09 | 3.51566e-09 / 3.51566e-09 | 4.01137e-08 / 4.01137e-08 |
 | JER Effective NP6 | -2.35417e-09 / -2.35417e-09 | 3.08597e-08 / 3.08597e-08 | 3.6042e-08 / 3.6042e-08 | -2.84409e-08 / -2.84409e-08 | 1.05992e-08 / 1.05992e-08 | 4.1874e-08 / 4.1874e-08 | -3.11862e-08 / -3.11862e-08 | 3.85141e-09 / 3.85141e-09 | 3.51566e-09 / 3.51566e-09 | 4.01137e-08 / 4.01137e-08 |
 | JER Effective NP7 RestTerm | -2.35417e-09 / -2.35417e-09 | 3.08597e-08 / 3.08597e-08 | 3.6042e-08 / 3.6042e-08 | -2.84409e-08 / -2.84409e-08 | 1.05992e-08 / 1.05992e-08 | 4.1874e-08 / 4.1874e-08 | -3.11862e-08 / -3.11862e-08 | 3.85141e-09 / 3.85141e-09 | 3.51566e-09 / 3.51566e-09 | 4.01137e-08 / 4.01137e-08 |
 | JES Pileup OffsetMu | 0.00564198 / -0.0056422 | 0.00328073 / -0.00328081 | 0.00251001 / -0.00251009 | 0.00470127 / -0.00470147 | 0.010944 / -0.0109448 | 0.000418049 / -0.000418062 | 0.00612955 / -0.00612977 | 0.00819289 / -0.00819334 | 0.00534984 / -0.00535002 | 0.0114949 / -0.0114958 |
 | JES Pileup NPV | 0.00983405 / -0.00983455 | 0.00764004 / -0.00764034 | 0.00532705 / -0.00532723 | 0.0109471 / -0.0109477 | 0.0161071 / -0.0161085 | -0.0013308 / 0.00133078 | 0.0148658 / -0.0148668 | 0.0200276 / -0.0200296 | 0.0278098 / -0.0278134 | 0.0175862 / -0.0175878 |
 | JES Pileup PtTerm | -0.000793049 / 0.000793045 | -0.000243107 / 0.000243104 | 0.000248128 / -0.000248162 | 0.000986008 / -0.000986063 | -0.0025307 / 0.00253063 | 0.00141946 / -0.00141947 | -2.16382e-05 / 2.16712e-05 | 0.00162223 / -0.00162222 | 0.00323095 / -0.00323094 | -0.000460864 / 0.000460848 |
 | JES Pileup RhoTopology | 0.019549 / -0.019552 | 0.0169634 / -0.0169656 | 0.00918127 / -0.00918197 | 0.0247594 / -0.0247641 | 0.0168664 / -0.0168686 | 0.00107836 / -0.00107838 | 0.0284072 / -0.0284134 | 0.0394349 / -0.0394465 | 0.0373113 / -0.0373217 | 0.0318024 / -0.0318101 |
 | JET PunchThrough AFII | -2.35417e-09 / -2.35417e-09 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES Relative NonClosure | 0.00249123 / -0.00249124 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES SingleParticle HighPt | -2.35417e-09 / -2.35417e-09 | 3.08597e-08 / 3.08597e-08 | 3.6042e-08 / 3.6042e-08 | -2.84409e-08 / -2.84409e-08 | 1.05992e-08 / 1.05992e-08 | 4.1874e-08 / 4.1874e-08 | -3.11862e-08 / -3.11862e-08 | 3.85141e-09 / 3.85141e-09 | 3.51566e-09 / 3.51566e-09 | 4.01137e-08 / 4.01137e-08 |
 | #it{t#bar{t}} cross-section | 0 / 0 | 0.055125 / -0.0551217 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttbar | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 1 | 0 / 0 | 0.00237596 / -0.00237596 | 0.00237596 / -0.00237596 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 2 | 0 / 0 | -0.0099327 / 0.0099327 | -0.0099327 / 0.0099327 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 3 | 0 / 0 | -0.00117147 / 0.00117147 | -0.00117147 / 0.00117147 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 4 | 0 / 0 | -0.011612 / 0.011611 | -0.011612 / 0.011611 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 5 | 0 / 0 | 0.000896096 / -0.000896096 | 0.000896096 / -0.000896096 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 6 | 0 / 0 | -0.00750554 / 0.00750554 | -0.00750554 / 0.00750554 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 7 | 0 / 0 | -0.000210047 / 0.000210047 | -0.000210047 / 0.000210047 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 8 | 0 / 0 | -0.000258327 / 0.000258327 | -0.000258327 / 0.000258327 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 9 | 0 / 0 | -0.00499856 / 0.00499856 | -0.00499856 / 0.00499856 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 10 | 0 / 0 | 0.00133669 / -0.00133669 | 0.00133669 / -0.00133669 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 11 | 0 / 0 | -0.00738138 / 0.00738138 | -0.00738138 / 0.00738138 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 12 | 0 / 0 | -0.00231087 / 0.00231087 | -0.00231087 / 0.00231087 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 13 | 0 / 0 | 0.00144434 / -0.00144434 | 0.00144434 / -0.00144434 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 14 | 0 / 0 | -0.00150341 / 0.00150341 | -0.00150341 / 0.00150341 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 15 | 0 / 0 | 0.000515342 / -0.000515342 | 0.000515342 / -0.000515342 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 16 | 0 / 0 | -0.00261647 / 0.00261647 | -0.00261647 / 0.00261647 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 17 | 0 / 0 | 0.00699508 / -0.00699508 | 0.00699508 / -0.00699508 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 18 | 0 / 0 | 0.00272334 / -0.00272334 | 0.00272334 / -0.00272334 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 19 | 0 / 0 | -0.00843859 / 0.00843859 | -0.00843859 / 0.00843859 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 20 | 0 / 0 | -0.00081569 / 0.00081569 | -0.00081569 / 0.00081569 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 21 | 0 / 0 | -0.00122625 / 0.00122625 | -0.00122625 / 0.00122625 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 22 | 0 / 0 | 0.0053972 / -0.0053972 | 0.0053972 / -0.0053972 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 23 | 0 / 0 | 0.000805736 / -0.000805736 | 0.000805736 / -0.000805736 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 24 | 0 / 0 | -0.00108975 / 0.00108975 | -0.00108975 / 0.00108975 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 25 | 0 / 0 | -0.000694752 / 0.000694752 | -0.000694752 / 0.000694752 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 26 | 0 / 0 | 0.00269544 / -0.00269544 | 0.00269544 / -0.00269544 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 27 | 0 / 0 | 0.0012542 / -0.0012542 | 0.0012542 / -0.0012542 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 28 | 0 / 0 | 0.00920033 / -0.00920033 | 0.00920033 / -0.00920033 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 29 | 0 / 0 | 0.000615001 / -0.000615001 | 0.000615001 / -0.000615001 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 30 | 0 / 0 | -0.000546694 / 0.000546694 | -0.000546694 / 0.000546694 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER DataVsMC | 0 / 0 | 3.08597e-08 / 3.08597e-08 | 3.6042e-08 / 3.6042e-08 | -2.84409e-08 / -2.84409e-08 | 1.05992e-08 / 1.05992e-08 | 4.1874e-08 / 4.1874e-08 | -3.11862e-08 / -3.11862e-08 | 3.85141e-09 / 3.85141e-09 | 3.51566e-09 / 3.51566e-09 | 4.01137e-08 / 4.01137e-08 |
 | JET PunchThrough MC16 | 0 / 0 | 3.08597e-08 / -3.4504e-08 | -1.42054e-05 / 1.41712e-05 | 1.81024e-06 / -1.79357e-06 | 1.05992e-08 / 1.05992e-08 | 0.000106747 / -0.000106663 | -2.11297e-05 / 2.11632e-05 | -2.32567e-05 / 2.32644e-05 | -6.78121e-06 / 6.78824e-06 | -5.74142e-05 / 5.7397e-05 |
 | #it{t#bar{t}} ISR/FSR | 0 / 0 | 0.140816 / -0.140535 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}} PowHer7 | 0 / 0 | 0.327285 / -0.241496 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}}+#gamma cross-section | 0 / 0 | 0 / 0 | 0.0776973 / -0.0777105 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttgam | 0 / 0 | 0 / 0 | -0.0149442 / -0.0597859 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0.0595957 / -0.0596191 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} VV | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0496287 / -0.0496467 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} single top | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+jets cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0497392 / -0.0497332 | 0.0497392 / -0.0497332 | 0.0497392 / -0.0497332 | 0.0497392 / -0.0497332 |
 | Scale #mu_{R},#mu_{F} WGam | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.125401 / -0.0895936 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZJets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.347608 / -0.218275 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZGam | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.133614 / -0.0846671 |
