 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | JES Pileup NPV | 0.0115084 / -0.011509 | 0.0127774 / -0.0127782 | 0.00969018 / -0.00969062 | 0.0267812 / -0.0267846 | 0.0196362 / -0.019638 | 0.0071635 / -0.00716376 | 0.0147003 / -0.0147014 | 0.0333565 / -0.0333616 | 0.0110925 / -0.0110931 | 0.0206145 / -0.0206165 |
 | JES Pileup PtTerm | 0.000620058 / -0.000620108 | 0.000403925 / -0.000403892 | 0.000274064 / -0.000274032 | 0.00141127 / -0.00141134 | 0.000536684 / -0.000536652 | 0.000484335 / -0.000484335 | 0.000299384 / -0.000299374 | -0.00197363 / 0.00197363 | 0.00189476 / -0.00189476 | -0.0027872 / 0.00278719 |
 | JES Pileup RhoTopology | 0.0291457 / -0.0291522 | 0.0275371 / -0.0275429 | 0.0208776 / -0.020881 | 0.0293993 / -0.0294058 | 0.0269735 / -0.0269791 | 0.0123817 / -0.0123829 | 0.0321803 / -0.0321882 | 0.0470119 / -0.0470282 | 0.0230304 / -0.0230345 | 0.045556 / -0.0455714 |
 | JET PunchThrough AFII | 7.27472e-09 / 7.27472e-09 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES Relative NonClosure | 0.00572539 / -0.00572537 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES SingleParticle HighPt | 7.27472e-09 / 7.27472e-09 | 1.67593e-08 / 1.67593e-08 | 1.61121e-08 / 1.61121e-08 | -3.93087e-08 / -3.93087e-08 | -3.51497e-08 / -3.51497e-08 | -3.70669e-08 / -3.70669e-08 | 5.05635e-09 / 5.05635e-09 | -9.3593e-10 / -9.3593e-10 | -3.53021e-09 / -3.53021e-09 | -9.82957e-09 / -9.82957e-09 |
 | #it{t#bar{t}} cross-section | 0 / 0 | 0.055125 / -0.0551217 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttbar | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 1 | 0 / 0 | 0.00237596 / -0.00237596 | 0.00237596 / -0.00237596 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 2 | 0 / 0 | -0.0099327 / 0.0099327 | -0.0099327 / 0.0099327 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 3 | 0 / 0 | -0.00117147 / 0.00117147 | -0.00117147 / 0.00117147 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 4 | 0 / 0 | -0.011612 / 0.011611 | -0.011612 / 0.011611 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 5 | 0 / 0 | 0.000896096 / -0.000896096 | 0.000896096 / -0.000896096 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 6 | 0 / 0 | -0.00750554 / 0.00750554 | -0.00750554 / 0.00750554 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 7 | 0 / 0 | -0.000210047 / 0.000210047 | -0.000210047 / 0.000210047 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 8 | 0 / 0 | -0.000258327 / 0.000258327 | -0.000258327 / 0.000258327 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 9 | 0 / 0 | -0.00499856 / 0.00499856 | -0.00499856 / 0.00499856 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 10 | 0 / 0 | 0.00133669 / -0.00133669 | 0.00133669 / -0.00133669 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 11 | 0 / 0 | -0.00738138 / 0.00738138 | -0.00738138 / 0.00738138 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 12 | 0 / 0 | -0.00231087 / 0.00231087 | -0.00231087 / 0.00231087 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 13 | 0 / 0 | 0.00144434 / -0.00144434 | 0.00144434 / -0.00144434 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 14 | 0 / 0 | -0.00150341 / 0.00150341 | -0.00150341 / 0.00150341 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 15 | 0 / 0 | 0.000515342 / -0.000515342 | 0.000515342 / -0.000515342 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 16 | 0 / 0 | -0.00261647 / 0.00261647 | -0.00261647 / 0.00261647 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 17 | 0 / 0 | 0.00699508 / -0.00699508 | 0.00699508 / -0.00699508 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 18 | 0 / 0 | 0.00272334 / -0.00272334 | 0.00272334 / -0.00272334 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 19 | 0 / 0 | -0.00843859 / 0.00843859 | -0.00843859 / 0.00843859 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 20 | 0 / 0 | -0.00081569 / 0.00081569 | -0.00081569 / 0.00081569 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 21 | 0 / 0 | -0.00122625 / 0.00122625 | -0.00122625 / 0.00122625 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 22 | 0 / 0 | 0.0053972 / -0.0053972 | 0.0053972 / -0.0053972 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 23 | 0 / 0 | 0.000805736 / -0.000805736 | 0.000805736 / -0.000805736 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 24 | 0 / 0 | -0.00108975 / 0.00108975 | -0.00108975 / 0.00108975 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 25 | 0 / 0 | -0.000694752 / 0.000694752 | -0.000694752 / 0.000694752 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 26 | 0 / 0 | 0.00269544 / -0.00269544 | 0.00269544 / -0.00269544 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 27 | 0 / 0 | 0.0012542 / -0.0012542 | 0.0012542 / -0.0012542 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 28 | 0 / 0 | 0.00920033 / -0.00920033 | 0.00920033 / -0.00920033 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 29 | 0 / 0 | 0.000615001 / -0.000615001 | 0.000615001 / -0.000615001 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 30 | 0 / 0 | -0.000546694 / 0.000546694 | -0.000546694 / 0.000546694 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER DataVsMC | 0 / 0 | 1.67593e-08 / 1.67593e-08 | 1.61121e-08 / 1.61121e-08 | -3.93087e-08 / -3.93087e-08 | -3.51497e-08 / -3.51497e-08 | -3.70669e-08 / -3.70669e-08 | 5.05635e-09 / 5.05635e-09 | -9.35929e-10 / -9.35929e-10 | -3.53021e-09 / -3.53021e-09 | -9.82957e-09 / -9.82957e-09 |
 | JET PunchThrough MC16 | 0 / 0 | 9.0485e-08 / -5.69664e-08 | 4.28946e-06 / -4.25723e-06 | 3.87831e-05 / -3.88617e-05 | 1.09748e-06 / -1.06481e-06 | 4.08832e-07 / -4.08649e-07 | -6.51173e-06 / 6.52184e-06 | -2.30435e-07 / 2.28563e-07 | -0.000842629 / 0.000842622 | 5.33021e-07 / -5.5268e-07 |
 | #it{t#bar{t}} ISR/FSR | 0 / 0 | 0.154101 / -0.153797 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}} PowHer7 | 0 / 0 | 0.39459 / -0.275871 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}}+#gamma cross-section | 0 / 0 | 0 / 0 | 0.0776973 / -0.0777105 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttgam | 0 / 0 | 0 / 0 | -0.0149455 / -0.0597834 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0.0595957 / -0.0596191 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} VV | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0496287 / -0.0496467 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} single top | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+jets cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0497392 / -0.0497332 | 0.0497392 / -0.0497332 | 0.0497392 / -0.0497332 | 0.0497392 / -0.0497332 |
 | Scale #mu_{R},#mu_{F} WGam | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.127264 / -0.0910609 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZJets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.388689 / -0.243303 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZGam | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.135728 / -0.0862216 |
