 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | JER Effective NP4 | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -8.45062e-06 / 8.46013e-06 | -1.69066e-08 / -1.69066e-08 |
 | JER Effective NP5 | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | JER Effective NP6 | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | JER Effective NP7 RestTerm | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | 8.46013e-06 / -8.45062e-06 | -1.69066e-08 / -1.69066e-08 |
 | JES Pileup OffsetMu | 0.00547712 / -0.00547717 | 0.0067816 / -0.00678158 | 0.00347064 / -0.00347063 | 0.00923027 / -0.00923023 | -0.00160966 / 0.00160969 | -0.000147814 / 0.000147839 | 0.00742257 / -0.00742258 | 0.0137065 / -0.0137064 | 0.0274119 / -0.0274119 | 0.0147144 / -0.0147144 |
 | JES Pileup NPV | 0.00852147 / -0.00852145 | 0.0117813 / -0.0117812 | 0.00588169 / -0.00588169 | 0.0145344 / -0.0145344 | 0.0098814 / -0.00988136 | -0.00350979 / 0.0035097 | 0.0150903 / -0.0150903 | 0.0340938 / -0.0340939 | 0.026615 / -0.026615 | 0.0216898 / -0.0216897 |
 | JES Pileup PtTerm | 8.80595e-05 / -8.80404e-05 | -0.000731939 / 0.000731951 | -0.000341841 / 0.000341847 | 0.00119466 / -0.0011947 | 0.00203688 / -0.00203684 | 0.000108902 / -0.000108877 | -5.22434e-05 / 5.22944e-05 | 0.000412581 / -0.000412617 | 0.00422032 / -0.00422031 | 0.000635346 / -0.000635379 |
 | JES Pileup RhoTopology | 0.0183253 / -0.0183253 | 0.0201777 / -0.0201777 | 0.0109715 / -0.0109715 | 0.0254765 / -0.0254764 | 0.0213155 / -0.0213155 | -0.0102714 / 0.0102715 | 0.0292985 / -0.0292985 | 0.0439017 / -0.0439017 | 0.0318333 / -0.0318333 | 0.0371693 / -0.0371693 |
 | JET PunchThrough AFII | 9.56424e-09 / 9.56424e-09 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES Relative NonClosure | 0.00104398 / -0.00104396 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES SingleParticle HighPt | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | #it{t#bar{t}} cross-section |    nan    | 0.056 / -0.056 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttbar |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 1 |    nan    | 0.00237596 / -0.00237596 | 0.00237596 / -0.00237596 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 2 |    nan    | -0.00993214 / 0.00993214 | -0.00993215 / 0.00993215 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 3 |    nan    | -0.00117126 / 0.00117126 | -0.00117126 / 0.00117126 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 4 |    nan    | -0.0116978 / 0.0116978 | -0.0116978 / 0.0116978 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 5 |    nan    | 0.000896653 / -0.000896653 | 0.000896647 / -0.000896647 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 6 |    nan    | -0.00750512 / 0.00750512 | -0.00750512 / 0.00750512 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 7 |    nan    | -0.000210082 / 0.000210082 | -0.000210081 / 0.000210081 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 8 |    nan    | -0.000258327 / 0.000258327 | -0.000258327 / 0.000258327 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 9 |    nan    | -0.0049985 / 0.0049985 | -0.0049985 / 0.0049985 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 10 |    nan    | 0.00133676 / -0.00133676 | 0.00133676 / -0.00133676 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 11 |    nan    | -0.00738117 / 0.00738117 | -0.00738117 / 0.00738117 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 12 |    nan    | -0.00231063 / 0.00231063 | -0.00231063 / 0.00231063 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 13 |    nan    | 0.00144427 / -0.00144427 | 0.00144427 / -0.00144427 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 14 |    nan    | -0.00150334 / 0.00150334 | -0.00150334 / 0.00150334 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 15 |    nan    | 0.000515481 / -0.000515481 | 0.000515479 / -0.000515479 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 16 |    nan    | -0.00261636 / 0.00261636 | -0.00261636 / 0.00261636 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 17 |    nan    | 0.00699494 / -0.00699494 | 0.00699494 / -0.00699494 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 18 |    nan    | 0.00272299 / -0.00272299 | 0.00272299 / -0.00272299 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 19 |    nan    | -0.00843876 / 0.00843876 | -0.00843876 / 0.00843876 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 20 |    nan    | -0.00081562 / 0.00081562 | -0.000815621 / 0.000815621 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 21 |    nan    | -0.00122607 / 0.00122607 | -0.00122607 / 0.00122607 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 22 |    nan    | 0.00539602 / -0.00539602 | 0.00539603 / -0.00539603 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 23 |    nan    | 0.000805666 / -0.000805666 | 0.000805667 / -0.000805667 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 24 |    nan    | -0.00108979 / 0.00108979 | -0.00108979 / 0.00108979 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 25 |    nan    | -0.000694787 / 0.000694787 | -0.000694786 / 0.000694786 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 26 |    nan    | 0.00269544 / -0.00269544 | 0.00269544 / -0.00269544 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 27 |    nan    | 0.0012542 / -0.0012542 | 0.0012542 / -0.0012542 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 28 |    nan    | 0.00920047 / -0.00920047 | 0.00920047 / -0.00920047 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 29 |    nan    | 0.000615001 / -0.000615001 | 0.000615001 / -0.000615001 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 30 |    nan    | -0.000546659 / 0.000546659 | -0.000546659 / 0.000546659 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER DataVsMC |    nan    | 1.74389e-07 / -1.61983e-07 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | 8.46013e-06 / -8.45062e-06 | -1.69066e-08 / -1.69066e-08 |
 | JET PunchThrough MC16 |    nan    | 2.58481e-07 / -2.46076e-07 | 5.07385e-05 / -5.07318e-05 | -1.34174e-05 / 1.34576e-05 | -1.47116e-08 / -1.47116e-08 | -6.56991e-07 / 5.7025e-07 | -9.77693e-06 / 9.76285e-06 | 0.00019426 / -0.000194295 | 4.04826e-05 / -4.04731e-05 | -4.18451e-05 / 4.18113e-05 |
 | #it{t#bar{t}} ISR/FSR |    nan    | 0.122564 / -0.122564 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}} PowHer7 |    nan    | 0.397587 / -0.397587 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}}+#gamma cross-section |    nan    | 0 / 0 | 0.08 / -0.08 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttgam |    nan    | 0 / 0 | -0.0151882 / -0.0543211 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV cross-section |    nan    | 0 / 0 | 0 / 0 | 0.06 / -0.06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} VV |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top cross-section |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0.05 / -0.05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} single top |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+jets cross-section |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.05 / -0.05 | 0.05 / -0.05 | 0.05 / -0.05 | 0.05 / -0.05 |
 | Scale #mu_{R},#mu_{F} WGam |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.145379 / -0.10191 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZJets |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.3081 / -0.193283 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZGam |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.135516 / -0.0860653 |
