 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | JER Effective NP7 RestTerm | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JES Pileup OffsetMu | 0.00190752 / -0.00190753 | -0.00818629 / 0.00818638 | -0.00397058 / 0.00397059 | 0.00833389 / -0.00833391 | -0.0264182 / 0.0264182 | -0.031586 / 0.031586 | 0.000649566 / -0.00064955 | -0.0353172 / 0.0353172 | -0.0213774 / 0.0213774 | -0.183098 / 0.183098 |
 | JES Pileup NPV | 0.00473558 / -0.00473558 | -0.00434949 / 0.00434948 | -0.00326415 / 0.00326416 | 0.0157036 / -0.0157036 | -0.0352319 / 0.035232 | 0.00831881 / -0.00831879 | 0.00537481 / -0.0053748 | -0.061889 / 0.061889 | 0.0335898 / -0.0335898 | -0.00740087 / 0.00740088 |
 | JES Pileup PtTerm | 0.000897595 / -0.000897512 | -0.0035141 / 0.00351419 | 0.0012481 / -0.00124809 | -0.00818465 / 0.00818463 | -0.0179495 / 0.0179495 | -0.00504542 / 0.00504544 | 0.00306707 / -0.00306706 | -0.0225811 / 0.0225811 | -0.00747085 / 0.00747085 | -0.164659 / 0.164659 |
 | JES Pileup RhoTopology | 0.00867323 / -0.00867324 | 0.00352807 / -0.00352798 | -0.00558382 / 0.00558383 | 0.00433988 / -0.0043399 | -0.0277266 / 0.0277266 | -0.00484871 / 0.00484873 | 0.028341 / -0.0283411 | -0.028195 / 0.0281949 | 0.000967694 / -0.00096769 | 0.019334 / -0.019334 |
 | JET PunchThrough AFII | -2.72659e-09 / -2.72659e-09 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES Relative NonClosure | 0.00198764 / -0.00198764 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES SingleParticle HighPt | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | #it{t#bar{t}} cross-section |    nan    | 0.056 / -0.056 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttbar |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 1 |    nan    | 0.00237596 / -0.00237596 | 0.00237596 / -0.00237596 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 2 |    nan    | -0.00993242 / 0.00993242 | -0.0099324 / 0.0099324 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 3 |    nan    | -0.00117136 / 0.00117136 | -0.00117136 / 0.00117136 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 4 |    nan    | -0.0116983 / 0.0116983 | -0.0116983 / 0.0116983 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 5 |    nan    | 0.000896377 / -0.000896377 | 0.000896396 / -0.000896396 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 6 |    nan    | -0.00750533 / 0.00750533 | -0.00750531 / 0.00750531 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 7 |    nan    | -0.000210064 / 0.000210064 | -0.000210066 / 0.000210066 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 8 |    nan    | -0.000258327 / 0.000258327 | -0.000258327 / 0.000258327 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 9 |    nan    | -0.00499853 / 0.00499853 | -0.00499853 / 0.00499853 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 10 |    nan    | 0.00133673 / -0.00133673 | 0.00133673 / -0.00133673 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 11 |    nan    | -0.00738127 / 0.00738127 | -0.00738127 / 0.00738127 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 12 |    nan    | -0.00231075 / 0.00231075 | -0.00231074 / 0.00231074 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 13 |    nan    | 0.0014443 / -0.0014443 | 0.0014443 / -0.0014443 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 14 |    nan    | -0.00150337 / 0.00150337 | -0.00150337 / 0.00150337 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 15 |    nan    | 0.000515412 / -0.000515412 | 0.000515417 / -0.000515417 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 16 |    nan    | -0.00261641 / 0.00261641 | -0.00261641 / 0.00261641 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 17 |    nan    | 0.00699501 / -0.00699501 | 0.00699501 / -0.00699501 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 18 |    nan    | 0.00272316 / -0.00272316 | 0.00272315 / -0.00272315 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 19 |    nan    | -0.00843867 / 0.00843867 | -0.00843868 / 0.00843868 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 20 |    nan    | -0.000815654 / 0.000815654 | -0.000815652 / 0.000815652 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 21 |    nan    | -0.00122616 / 0.00122616 | -0.00122615 / 0.00122615 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 22 |    nan    | 0.0053966 / -0.0053966 | 0.00539656 / -0.00539656 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 23 |    nan    | 0.0008057 / -0.0008057 | 0.000805698 / -0.000805698 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 24 |    nan    | -0.00108977 / 0.00108977 | -0.00108977 / 0.00108977 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 25 |    nan    | -0.000694769 / 0.000694769 | -0.00069477 / 0.00069477 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 26 |    nan    | 0.00269544 / -0.00269544 | 0.00269544 / -0.00269544 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 27 |    nan    | 0.0012542 / -0.0012542 | 0.0012542 / -0.0012542 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 28 |    nan    | 0.0092004 / -0.0092004 | 0.00920041 / -0.00920041 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 29 |    nan    | 0.000615001 / -0.000615001 | 0.000615001 / -0.000615001 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 30 |    nan    | -0.000546676 / 0.000546676 | -0.000546675 / 0.000546675 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER DataVsMC |    nan    | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JET PunchThrough MC16 |    nan    | 2.17942e-06 / -2.19659e-06 | 0.000156291 / -0.000156282 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | -2.13278e-06 / 2.14159e-06 |
 | #it{t#bar{t}} ISR/FSR |    nan    | 0.120491 / -0.120491 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}} PowHer7 |    nan    | 0.346705 / -0.346705 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}}+#gamma cross-section |    nan    | 0 / 0 | 0.08 / -0.08 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttgam |    nan    | 0 / 0 | -0.0151885 / -0.054319 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV cross-section |    nan    | 0 / 0 | 0 / 0 | 0.06 / -0.06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} VV |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top cross-section |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0.05 / -0.05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} single top |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+jets cross-section |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.05 / -0.05 | 0.05 / -0.05 | 0.05 / -0.05 | 0.05 / -0.05 |
 | Scale #mu_{R},#mu_{F} WGam |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.180129 / -0.127159 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZJets |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.185767 / -0.121302 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZGam |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.189819 / -0.125292 |
