 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | JER Effective NP7 RestTerm | 1.77016e-08 / 1.77016e-08 | -1.82303e-08 / -1.82303e-08 | 5.93392e-06 / -5.99942e-06 | 2.84631e-08 / 2.84631e-08 | 3.06592e-08 / 3.06592e-08 | -5.69945e-09 / -5.69945e-09 | -4.10401e-09 / -4.10401e-09 | -1.7187e-08 / -1.7187e-08 | 7.07522e-09 / 7.07522e-09 | 5.90152e-09 / 5.90152e-09 |
 | JES Pileup OffsetMu | 0.010381 / -0.0103818 | 0.00547775 / -0.00547801 | 0.00462366 / -0.00462381 | -0.0120363 / 0.0120353 | 0.003588 / -0.0035881 | 0.00336949 / -0.0033695 | 0.00406183 / -0.00406196 | 0.0309357 / -0.0309434 | 0.0128196 / -0.0128208 | 0.0151985 / -0.0152003 |
 | JES Pileup NPV | 0.0154692 / -0.0154698 | 0.0140669 / -0.0140674 | 0.00987733 / -0.00987756 | 0.0194208 / -0.0194218 | 0.00992969 / -0.00992994 | 0.00334723 / -0.00334727 | 0.01328 / -0.0132805 | 0.0256168 / -0.0256188 | 0.0255563 / -0.0255583 | -0.000302469 / 0.000302481 |
 | JES Pileup PtTerm | -0.000200838 / 0.000200792 | 0.000452834 / -0.000452778 | 8.91889e-05 / -8.91834e-05 | 0.000147343 / -0.000147287 | -0.00268597 / 0.00268592 | -0.000522454 / 0.000522527 | -0.00291762 / 0.00291756 | -0.00211878 / 0.00211879 | 0.00300628 / -0.00300632 | -0.00217928 / 0.00217926 |
 | JES Pileup RhoTopology | 0.0356183 / -0.0356302 | 0.027505 / -0.027512 | 0.0220216 / -0.022026 | 0.0442604 / -0.044279 | 0.0258303 / -0.0258364 | 0.0132668 / -0.0132684 | 0.0253207 / -0.0253266 | 0.0617993 / -0.0618364 | 0.0387224 / -0.0387365 | 0.0159711 / -0.0159734 |
 | JET PunchThrough AFII | 9.93654e-08 / -1.45626e-07 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES Relative NonClosure | 0.0103245 / -0.0103245 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES SingleParticle HighPt | 1.77016e-08 / 1.77016e-08 | -1.82303e-08 / -1.82303e-08 | -3.27486e-08 / -3.27486e-08 | 2.84631e-08 / 2.84631e-08 | 3.06592e-08 / 3.06592e-08 | -5.69945e-09 / -5.69945e-09 | -4.10401e-09 / -4.10401e-09 | -1.7187e-08 / -1.7187e-08 | 7.07522e-09 / 7.07522e-09 | 5.90152e-09 / 5.90152e-09 |
 | #it{t#bar{t}} cross-section | 0 / 0 | 0.0555749 / -0.0555978 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttbar | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 1 | 0 / 0 | 0.00237596 / -0.00237596 | 0.00237596 / -0.00237596 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 2 | 0 / 0 | -0.00993215 / 0.00993215 | -0.00993214 / 0.00993214 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 3 | 0 / 0 | -0.00117126 / 0.00117126 | -0.00117126 / 0.00117126 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 4 | 0 / 0 | -0.01162 / 0.0116191 | -0.01162 / 0.0116191 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 5 | 0 / 0 | 0.000896647 / -0.000896647 | 0.000896652 / -0.000896652 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 6 | 0 / 0 | -0.00750512 / 0.00750512 | -0.00750512 / 0.00750512 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 7 | 0 / 0 | -0.000210081 / 0.000210081 | -0.000210082 / 0.000210082 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 8 | 0 / 0 | -0.000258327 / 0.000258327 | -0.000258327 / 0.000258327 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 9 | 0 / 0 | -0.0049985 / 0.0049985 | -0.0049985 / 0.0049985 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 10 | 0 / 0 | 0.00133676 / -0.00133676 | 0.00133676 / -0.00133676 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 11 | 0 / 0 | -0.00738117 / 0.00738117 | -0.00738117 / 0.00738117 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 12 | 0 / 0 | -0.00231063 / 0.00231063 | -0.00231063 / 0.00231063 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 13 | 0 / 0 | 0.00144427 / -0.00144427 | 0.00144427 / -0.00144427 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 14 | 0 / 0 | -0.00150334 / 0.00150334 | -0.00150334 / 0.00150334 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 15 | 0 / 0 | 0.000515479 / -0.000515479 | 0.000515481 / -0.000515481 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 16 | 0 / 0 | -0.00261636 / 0.00261636 | -0.00261636 / 0.00261636 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 17 | 0 / 0 | 0.00699494 / -0.00699494 | 0.00699494 / -0.00699494 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 18 | 0 / 0 | 0.00272299 / -0.00272299 | 0.00272299 / -0.00272299 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 19 | 0 / 0 | -0.00843876 / 0.00843876 | -0.00843876 / 0.00843876 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 20 | 0 / 0 | -0.000815621 / 0.000815621 | -0.00081562 / 0.00081562 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 21 | 0 / 0 | -0.00122607 / 0.00122607 | -0.00122607 / 0.00122607 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 22 | 0 / 0 | 0.00539603 / -0.00539603 | 0.00539602 / -0.00539602 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 23 | 0 / 0 | 0.000805667 / -0.000805667 | 0.000805666 / -0.000805666 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 24 | 0 / 0 | -0.00108979 / 0.00108979 | -0.00108979 / 0.00108979 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 25 | 0 / 0 | -0.000694786 / 0.000694786 | -0.000694786 / 0.000694786 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 26 | 0 / 0 | 0.00269544 / -0.00269544 | 0.00269544 / -0.00269544 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 27 | 0 / 0 | 0.0012542 / -0.0012542 | 0.0012542 / -0.0012542 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 28 | 0 / 0 | 0.00920047 / -0.00920047 | 0.00920047 / -0.00920047 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 29 | 0 / 0 | 0.000615001 / -0.000615001 | 0.000615001 / -0.000615001 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 30 | 0 / 0 | -0.000546659 / 0.000546659 | -0.000546659 / 0.000546659 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER DataVsMC | 0 / 0 | -1.82303e-08 / -1.82303e-08 | -3.27486e-08 / -3.27486e-08 | 2.84631e-08 / 2.84631e-08 | 3.06592e-08 / 3.06592e-08 | -5.69945e-09 / -5.69945e-09 | -4.10401e-09 / -4.10401e-09 | -1.7187e-08 / -1.7187e-08 | 7.07522e-09 / 7.07522e-09 | 5.90152e-09 / 5.90152e-09 |
 | JET PunchThrough MC16 | 0 / 0 | 1.93769e-05 / -1.94134e-05 | -4.79792e-05 / 4.79847e-05 | -0.00064844 / 0.000648497 | 9.33968e-08 / -9.48161e-08 | -0.000238106 / 0.000238094 | -4.049e-05 / 4.04818e-05 | 3.40833e-05 / -3.41177e-05 | 0.000182767 / -0.000182753 | 1.4487e-06 / -1.4369e-06 |
 | #it{t#bar{t}} ISR/FSR | 0 / 0 | 0.135397 / -0.137706 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}} PowHer7 | 0 / 0 | 0.448897 / -0.459019 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{t#bar{t}}+#gamma cross-section | 0 / 0 | 0 / 0 | 0.0790971 / -0.079138 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttgam | 0 / 0 | 0 / 0 | -0.0148598 / -0.0570474 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0.0595949 / -0.0596183 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} VV | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0497028 / -0.0497151 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} single top | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+jets cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0497477 / -0.0497499 | 0.0497477 / -0.0497499 | 0.0497477 / -0.0497499 | 0.0497477 / -0.0497499 |
 | Scale #mu_{R},#mu_{F} WGam | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.14569 / -0.102623 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZJets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.357717 / -0.22146 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ZGam | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.13431 / -0.0855344 |
